"1","15歳以上就業者数","2015000000","2015年","40349","粕屋町","","22,483","258","254","2","5","2,094","2,574","63","691","3,142","4,672","409","618","565","1,052","666","809","2,341","126","1,517","641","238","260","4,673","17,312","1.14753","1.12974","0.00890","0.02224","9.31370","11.44865","0.28021","3.07343","13.97500","20.78014","1.81915","2.74874","2.51301","4.67909","2.96224","3.59827","10.41231","0.56042","6.74732","2.85104","1.05858","1.16880","21.00697","77.82423","13,262","170","168","2","5","1,766","1,699","51","538","2,238","2,500","166","406","384","441","291","353","613","89","949","456","145","172","3,470","9,475","1.28186","1.26678","0.01508","0.03770","13.31624","12.81104","0.38456","4.05670","16.87528","18.85085","1.25170","3.06138","2.89549","3.32529","2.19424","2.66174","4.62223","0.67109","7.15578","3.43840","1.09335","1.31128","26.45422","72.23450","9,221","88","86","-","-","328","875","12","153","904","2,172","243","212","181","611","375","456","1,728","37","568","185","93","88","1,203","7,837","0.95434","0.93265","0.00000","0.00000","3.55710","9.48921","0.13014","1.65926","9.80371","23.55493","2.63529","2.29910","1.96291","6.62618","4.06680","4.94523","18.73983","0.40126","6.15985","2.00629","1.00857","0.96407","13.17923","85.85670"
"1","15歳以上就業者数","2015000000","2015年","40381","芦屋町","","6,530","128","127","72","4","496","927","18","49","257","785","95","55","90","343","313","216","856","34","379","1,146","267","200","1,427","4,636","1.96018","1.94487","1.10260","0.06126","7.59571","14.19602","0.27565","0.75038","3.93568","12.02144","1.45482","0.84227","1.37825","5.25268","4.79326","3.30781","13.10873","0.52067","5.80398","17.54977","4.08882","3.19336","22.78461","74.02203","3,841","71","70","64","4","416","685","18","30","224","311","35","37","68","98","109","84","180","20","229","1,004","154","135","1,105","2,447","1.84848","1.82244","1.66623","0.10414","10.83051","17.83390","0.46863","0.78105","5.83181","8.09685","0.91122","0.96329","1.77037","2.55142","2.83780","2.18693","4.68628","0.52070","5.96199","26.13903","4.00937","3.66151","29.97017","66.36832","2,689","57","57","8","-","80","242","-","19","33","474","60","18","22","245","204","132","676","14","150","142","113","65","322","2,189","2.11975","2.11975","0.29751","0.00000","2.97508","8.99963","0.00000","0.70658","1.22722","17.62737","2.23131","0.66939","0.81815","9.11119","7.58646","4.90889","25.13946","0.52064","5.57828","5.28077","4.20231","2.52329","12.50000","84.97671"
"1","15歳以上就業者数","2015000000","2015年","40382","水巻町","","12,026","120","118","1","1","1,255","2,216","44","133","645","1,855","174","157","273","555","479","455","1,946","85","784","363","485","121","3,472","7,948","0.99784","0.98121","0.00832","0.00832","10.43572","18.42674","0.36587","1.10594","5.36338","15.42491","1.44687","1.30550","2.27008","4.61500","3.98304","3.78347","16.18161","0.70680","6.51921","3.01846","4.03293","1.04844","30.08405","68.86752","6,640","82","80","1","-","1,062","1,561","42","99","582","827","57","100","184","188","171","213","379","51","511","258","272","83","2,623","3,662","1.23494","1.20482","0.01506","0.00000","15.99398","23.50904","0.63253","1.49096","8.76506","12.45482","0.85843","1.50602","2.77108","2.83133","2.57530","3.20783","5.70783","0.76807","7.69578","3.88554","4.09639","1.30339","41.19033","57.50628","5,386","38","38","-","1","193","655","2","34","63","1,028","117","57","89","367","308","242","1,567","34","273","105","213","38","849","4,286","0.70553","0.70553","0.00000","0.01857","3.58336","12.16116","0.03713","0.63127","1.16970","19.08652","2.17230","1.05830","1.65243","6.81396","5.71853","4.49313","29.09395","0.63127","5.06870","1.94950","3.95470","0.73458","16.41214","82.85328"
"1","15歳以上就業者数","2015000000","2015年","40383","岡垣町","","13,417","445","442","24","8","1,090","2,161","79","205","694","2,002","256","165","331","640","510","695","2,105","129","792","661","425","469","3,259","9,264","3.31669","3.29433","0.17888","0.05963","8.12402","16.10643","0.58881","1.52791","5.17254","14.92137","1.90803","1.22978","2.46702","4.77007","3.80115","5.18000","15.68905","0.96147","5.90296","4.92659","3.16762","3.60991","25.08467","71.30542","7,439","248","247","18","6","925","1,612","68","144","615","874","103","111","229","202","178","307","436","85","524","511","243","266","2,543","4,387","3.33378","3.32034","0.24197","0.08066","12.43447","21.66958","0.91410","1.93574","8.26724","11.74889","1.38459","1.49214","3.07837","2.71542","2.39279","4.12690","5.86100","1.14263","7.04396","6.86920","3.26657","3.69650","35.33908","60.96442","5,978","197","195","6","2","165","549","11","61","79","1,128","153","54","102","438","332","388","1,669","44","268","150","182","203","716","4,877","3.29542","3.26196","0.10037","0.03346","2.76012","9.18367","0.18401","1.02041","1.32151","18.86919","2.55938","0.90331","1.70626","7.32687","5.55370","6.49047","27.91904","0.73603","4.48310","2.50920","3.04450","3.50242","12.35335","84.14424"
"1","15歳以上就業者数","2015000000","2015年","40384","遠賀町","","8,391","272","272","1","3","730","1,454","39","96","396","1,249","141","101","183","337","325","450","1,279","72","580","381","302","273","2,187","5,629","3.24157","3.24157","0.01192","0.03575","8.69980","17.32809","0.46478","1.14408","4.71934","14.88500","1.68037","1.20367","2.18091","4.01621","3.87320","5.36289","15.24252","0.85806","6.91217","4.54058","3.59909","3.37495","27.03672","69.58833","4,617","157","157","1","3","612","1,050","35","69","322","582","43","60","126","109","106","202","274","48","382","272","164","158","1,665","2,630","3.40048","3.40048","0.02166","0.06498","13.25536","22.74204","0.75807","1.49448","6.97423","12.60559","0.93134","1.29955","2.72904","2.36084","2.29586","4.37514","5.93459","1.03964","8.27377","5.89127","3.55209","3.54817","37.39052","59.06131","3,774","115","115","-","-","118","404","4","27","74","667","98","41","57","228","219","248","1,005","24","198","109","138","115","522","2,999","3.04716","3.04716","0.00000","0.00000","3.12666","10.70482","0.10599","0.71542","1.96078","17.67356","2.59671","1.08638","1.51033","6.04134","5.80286","6.57128","26.62957","0.63593","5.24642","2.88818","3.65660","3.16282","14.35644","82.48075"
"1","15歳以上就業者数","2015000000","2015年","40401","小竹町","","3,101","67","67","-","-","302","642","9","20","188","466","34","37","46","99","110","94","509","15","188","212","63","67","944","2,027","2.16059","2.16059","0.00000","0.00000","9.73879","20.70300","0.29023","0.64495","6.06256","15.02741","1.09642","1.19316","1.48339","3.19252","3.54724","3.03128","16.41406","0.48371","6.06256","6.83650","2.03160","2.20540","31.07307","66.72153","1,769","45","45","-","-","256","438","9","15","164","199","10","22","33","31","39","36","118","11","125","178","40","45","694","990","2.54381","2.54381","0.00000","0.00000","14.47145","24.75975","0.50876","0.84794","9.27077","11.24929","0.56529","1.24364","1.86546","1.75240","2.20464","2.03505","6.67044","0.62182","7.06614","10.06218","2.26116","2.60266","40.13881","57.25853","1,332","22","22","-","-","46","204","-","5","24","267","24","15","13","68","71","58","391","4","63","34","23","22","250","1,037","1.65165","1.65165","0.00000","0.00000","3.45345","15.31532","0.00000","0.37538","1.80180","20.04505","1.80180","1.12613","0.97598","5.10511","5.33033","4.35435","29.35435","0.30030","4.72973","2.55255","1.72673","1.68067","19.09855","79.22078"
"1","15歳以上就業者数","2015000000","2015年","40402","鞍手町","","7,070","310","310","-","2","767","1,643","32","49","414","984","78","68","113","291","250","251","1,095","43","452","183","45","310","2,412","4,303","4.38472","4.38472","0.00000","0.02829","10.84866","23.23904","0.45262","0.69307","5.85573","13.91796","1.10325","0.96181","1.59830","4.11598","3.53607","3.55021","15.48798","0.60820","6.39321","2.58840","0.63649","4.41281","34.33452","61.25267","3,949","185","185","-","2","654","1,154","26","35","347","432","27","35","74","92","85","104","197","28","315","135","22","185","1,810","1,932","4.68473","4.68473","0.00000","0.05065","16.56115","29.22259","0.65839","0.88630","8.78703","10.93948","0.68372","0.88630","1.87389","2.32970","2.15244","2.63358","4.98860","0.70904","7.97670","3.41859","0.55710","4.71098","46.09116","49.19786","3,121","125","125","-","-","113","489","6","14","67","552","51","33","39","199","165","147","898","15","137","48","23","125","602","2,371","4.00513","4.00513","0.00000","0.00000","3.62063","15.66806","0.19225","0.44857","2.14675","17.68664","1.63409","1.05735","1.24960","6.37616","5.28677","4.71003","28.77283","0.48062","4.38962","1.53797","0.73694","4.03486","19.43189","76.53325"
"1","15歳以上就業者数","2015000000","2015年","40421","桂川町","","5,988","167","163","-","4","531","966","23","63","394","903","79","67","117","244","276","205","1,239","55","304","269","82","167","1,501","4,238","2.78891","2.72211","0.00000","0.06680","8.86774","16.13226","0.38410","1.05210","6.57983","15.08016","1.31931","1.11890","1.95391","4.07482","4.60922","3.42351","20.69138","0.91850","5.07682","4.49232","1.36941","2.82763","25.41483","71.75753","3,239","109","106","-","4","457","661","17","44","340","439","23","34","83","83","128","64","295","33","194","180","51","109","1,122","1,957","3.36524","3.27262","0.00000","0.12349","14.10929","20.40753","0.52485","1.35844","10.49707","13.55357","0.71010","1.04971","2.56252","2.56252","3.95184","1.97592","9.10775","1.01883","5.98950","5.55727","1.57456","3.41907","35.19448","61.38645","2,749","58","57","-","-","74","305","6","19","54","464","56","33","34","161","148","141","944","22","110","89","31","58","379","2,281","2.10986","2.07348","0.00000","0.00000","2.69189","11.09494","0.21826","0.69116","1.96435","16.87887","2.03710","1.20044","1.23681","5.85668","5.38378","5.12914","34.33976","0.80029","4.00146","3.23754","1.12768","2.13392","13.94408","83.92200"
"1","15歳以上就業者数","2015000000","2015年","40447","筑前町","","14,419","1,149","1,141","2","5","1,406","2,217","47","169","1,098","2,381","179","172","268","625","464","464","2,026","180","840","481","246","1,151","3,628","9,394","7.96865","7.91317","0.01387","0.03468","9.75102","15.37555","0.32596","1.17206","7.61495","16.51293","1.24142","1.19287","1.85866","4.33456","3.21798","3.21798","14.05091","1.24835","5.82565","3.33588","1.70608","8.12108","25.59797","66.28096","7,836","659","653","1","5","1,207","1,356","43","125","862","1,105","65","112","179","210","170","183","436","92","530","363","133","660","2,568","4,475","8.40990","8.33333","0.01276","0.06381","15.40327","17.30475","0.54875","1.59520","11.00051","14.10158","0.82950","1.42930","2.28433","2.67994","2.16947","2.33538","5.56406","1.17407","6.76365","4.63247","1.69729","8.56809","33.33766","58.09425","6,583","490","488","1","-","199","861","4","44","236","1,276","114","60","89","415","294","281","1,590","88","310","118","113","491","1,060","4,919","7.44341","7.41303","0.01519","0.00000","3.02294","13.07914","0.06076","0.66839","3.58499","19.38326","1.73173","0.91144","1.35197","6.30412","4.46605","4.26857","24.15312","1.33678","4.70910","1.79250","1.71654","7.58887","16.38331","76.02782"
"1","15歳以上就業者数","2015000000","2015年","40448","東峰村","","1,129","214","200","-","-","84","245","-","3","35","145","4","1","16","71","21","29","138","31","32","53","7","214","329","579","18.95483","17.71479","0.00000","0.00000","7.44021","21.70062","0.00000","0.26572","3.10009","12.84322","0.35430","0.08857","1.41718","6.28875","1.86005","2.56864","12.22321","2.74579","2.83437","4.69442","0.62002","19.07308","29.32264","51.60428","604","120","107","-","-","73","154","-","2","26","65","3","-","13","26","7","10","23","18","21","39","4","120","227","253","19.86755","17.71523","0.00000","0.00000","12.08609","25.49669","0.00000","0.33113","4.30464","10.76159","0.49669","0.00000","2.15232","4.30464","1.15894","1.65563","3.80795","2.98013","3.47682","6.45695","0.66225","20.00000","37.83333","42.16667","525","94","93","-","-","11","91","-","1","9","80","1","1","3","45","14","19","115","13","11","14","3","94","102","326","17.90476","17.71429","0.00000","0.00000","2.09524","17.33333","0.00000","0.19048","1.71429","15.23810","0.19048","0.19048","0.57143","8.57143","2.66667","3.61905","21.90476","2.47619","2.09524","2.66667","0.57143","18.00766","19.54023","62.45211"
"1","15歳以上就業者数","2015000000","2015年","40503","大刀洗町","","7,353","1,000","995","-","1","536","1,158","16","54","567","1,035","89","84","136","255","195","234","1,096","88","351","212","246","1,000","1,695","4,412","13.59989","13.53189","0.00000","0.01360","7.28954","15.74867","0.21760","0.73439","7.71114","14.07589","1.21039","1.14239","1.84959","3.46797","2.65198","3.18237","14.90548","1.19679","4.77356","2.88318","3.34557","14.07063","23.84973","62.07964","3,891","496","492","-","1","443","725","15","42","430","492","30","51","101","77","72","101","254","62","229","138","132","496","1,169","2,094","12.74737","12.64456","0.00000","0.02570","11.38525","18.63274","0.38551","1.07941","11.05114","12.64456","0.77101","1.31072","2.59573","1.97893","1.85042","2.59573","6.52788","1.59342","5.88538","3.54665","3.39244","13.19500","31.09870","55.70630","3,462","504","503","-","-","93","433","1","12","137","543","59","33","35","178","123","133","842","26","122","74","114","504","526","2,318","14.55806","14.52917","0.00000","0.00000","2.68631","12.50722","0.02889","0.34662","3.95725","15.68458","1.70422","0.95321","1.01098","5.14154","3.55286","3.84171","24.32120","0.75101","3.52397","2.13749","3.29289","15.05376","15.71087","69.23536"
"1","15歳以上就業者数","2015000000","2015年","40522","大木町","","7,097","808","807","3","-","436","1,287","24","53","344","1,144","133","60","92","254","220","261","1,041","88","349","245","255","811","1,723","4,308","11.38509","11.37100","0.04227","0.00000","6.14344","18.13442","0.33817","0.74679","4.84712","16.11949","1.87403","0.84543","1.29632","3.57898","3.09990","3.67761","14.66817","1.23996","4.91757","3.45216","3.59307","11.85326","25.18270","62.96405","3,821","435","434","3","-","370","843","18","40","303","574","50","39","57","84","80","106","217","45","242","170","145","438","1,213","2,025","11.38445","11.35828","0.07851","0.00000","9.68333","22.06229","0.47108","1.04685","7.92986","15.02225","1.30856","1.02068","1.49176","2.19838","2.09369","2.77414","5.67914","1.17770","6.33342","4.44910","3.79482","11.91513","32.99782","55.08705","3,276","373","373","-","-","66","444","6","13","41","570","83","21","35","170","140","155","824","43","107","75","110","373","510","2,283","11.38584","11.38584","0.00000","0.00000","2.01465","13.55311","0.18315","0.39683","1.25153","17.39927","2.53358","0.64103","1.06838","5.18926","4.27350","4.73138","25.15263","1.31258","3.26618","2.28938","3.35775","11.78143","16.10865","72.10992"
"1","15歳以上就業者数","2015000000","2015年","40544","広川町","","9,470","1,098","1,091","1","1","747","1,502","33","52","608","1,425","159","81","163","404","240","305","1,389","107","444","306","405","1,099","2,250","5,716","11.59451","11.52059","0.01056","0.01056","7.88807","15.86061","0.34847","0.54910","6.42027","15.04752","1.67899","0.85533","1.72122","4.26610","2.53432","3.22070","14.66737","1.12988","4.68849","3.23126","4.27666","12.12355","24.82074","63.05571","5,091","585","580","1","1","618","906","27","39","482","729","49","54","107","140","83","127","334","63","299","230","217","586","1,525","2,763","11.49087","11.39265","0.01964","0.01964","12.13907","17.79611","0.53035","0.76606","9.46769","14.31939","0.96248","1.06070","2.10175","2.74995","1.63033","2.49460","6.56060","1.23748","5.87311","4.51778","4.26242","12.02298","31.28847","56.68855","4,379","513","511","-","-","129","596","6","13","126","696","110","27","56","264","157","178","1,055","44","145","76","188","513","725","2,953","11.71500","11.66933","0.00000","0.00000","2.94588","13.61041","0.13702","0.29687","2.87737","15.89404","2.51199","0.61658","1.27883","6.02877","3.58529","4.06485","24.09226","1.00480","3.31126","1.73556","4.29322","12.24052","17.29897","70.46051"
"1","15歳以上就業者数","2015000000","2015年","40601","香春町","","4,061","85","81","1","33","392","649","15","27","229","605","59","26","64","159","145","140","952","52","217","185","26","86","1,074","2,875","2.09308","1.99458","0.02462","0.81261","9.65279","15.98129","0.36937","0.66486","5.63901","14.89781","1.45284","0.64024","1.57597","3.91529","3.57055","3.44743","23.44250","1.28047","5.34351","4.55553","0.64024","2.13135","26.61710","71.25155","2,225","63","59","1","32","346","454","13","17","199","284","19","14","45","51","64","59","232","36","151","128","17","64","832","1,312","2.83146","2.65169","0.04494","1.43820","15.55056","20.40449","0.58427","0.76404","8.94382","12.76404","0.85393","0.62921","2.02247","2.29213","2.87640","2.65169","10.42697","1.61798","6.78652","5.75281","0.76404","2.89855","37.68116","59.42029","1,836","22","22","-","1","46","195","2","10","30","321","40","12","19","108","81","81","720","16","66","57","9","22","242","1,563","1.19826","1.19826","0.00000","0.05447","2.50545","10.62092","0.10893","0.54466","1.63399","17.48366","2.17865","0.65359","1.03486","5.88235","4.41176","4.41176","39.21569","0.87146","3.59477","3.10458","0.49020","1.20416","13.24576","85.55008"
"1","15歳以上就業者数","2015000000","2015年","40602","添田町","","4,007","293","265","2","4","409","431","21","19","209","573","33","12","60","179","122","183","969","54","214","173","47","295","844","2,821","7.31220","6.61343","0.04991","0.09983","10.20714","10.75618","0.52408","0.47417","5.21587","14.29998","0.82356","0.29948","1.49738","4.46718","3.04467","4.56701","24.18268","1.34764","5.34065","4.31744","1.17295","7.44949","21.31313","71.23737","2,140","198","172","1","4","347","277","16","13","186","296","10","7","47","59","49","76","220","34","139","135","26","199","628","1,287","9.25234","8.03738","0.04673","0.18692","16.21495","12.94393","0.74766","0.60748","8.69159","13.83178","0.46729","0.32710","2.19626","2.75701","2.28972","3.55140","10.28037","1.58879","6.49533","6.30841","1.21495","9.41343","29.70672","60.87985","1,867","95","93","1","-","62","154","5","6","23","277","23","5","13","120","73","107","749","20","75","38","21","96","216","1,534","5.08838","4.98125","0.05356","0.00000","3.32084","8.24853","0.26781","0.32137","1.23192","14.83664","1.23192","0.26781","0.69630","6.42742","3.91002","5.73112","40.11784","1.07124","4.01714","2.03535","1.12480","5.20043","11.70098","83.09859"
"1","15歳以上就業者数","2015000000","2015年","40604","糸田町","","3,438","71","68","1","6","400","513","8","21","198","524","40","23","35","124","173","99","831","31","181","127","32","72","919","2,415","2.06515","1.97789","0.02909","0.17452","11.63467","14.92147","0.23269","0.61082","5.75916","15.24142","1.16347","0.66899","1.01803","3.60675","5.03200","2.87958","24.17103","0.90169","5.26469","3.69401","0.93077","2.11392","26.98180","70.90429","1,815","39","36","1","5","354","362","7","15","171","236","10","17","26","39","67","45","175","18","121","82","25","40","721","1,029","2.14876","1.98347","0.05510","0.27548","19.50413","19.94490","0.38567","0.82645","9.42149","13.00275","0.55096","0.93664","1.43251","2.14876","3.69146","2.47934","9.64187","0.99174","6.66667","4.51791","1.37741","2.23464","40.27933","57.48603","1,623","32","32","-","1","46","151","1","6","27","288","30","6","9","85","106","54","656","13","60","45","7","32","198","1,386","1.97166","1.97166","0.00000","0.06161","2.83426","9.30376","0.06161","0.36969","1.66359","17.74492","1.84843","0.36969","0.55453","5.23722","6.53112","3.32717","40.41898","0.80099","3.69686","2.77264","0.43130","1.98020","12.25248","85.76733"
"1","15歳以上就業者数","2015000000","2015年","40605","川崎町","","6,033","150","145","-","6","818","761","16","23","294","973","56","26","77","272","275","162","1,410","63","356","251","44","150","1,585","4,254","2.48633","2.40345","0.00000","0.09945","13.55876","12.61396","0.26521","0.38124","4.87320","16.12796","0.92823","0.43096","1.27631","4.50854","4.55826","2.68523","23.37146","1.04426","5.90088","4.16045","0.72932","2.50459","26.46519","71.03022","3,154","97","92","-","6","708","501","12","14","251","463","17","13","42","98","99","68","298","45","221","177","24","97","1,215","1,818","3.07546","2.91693","0.00000","0.19023","22.44769","15.88459","0.38047","0.44388","7.95815","14.67977","0.53900","0.41218","1.33164","3.10717","3.13887","2.15599","9.44832","1.42676","7.00698","5.61192","0.76094","3.09904","38.81789","58.08307","2,879","53","53","-","-","110","260","4","9","43","510","39","13","35","174","176","94","1,112","18","135","74","20","53","370","2,436","1.84092","1.84092","0.00000","0.00000","3.82077","9.03091","0.13894","0.31261","1.49357","17.71448","1.35464","0.45155","1.21570","6.04377","6.11323","3.26502","38.62452","0.62522","4.68913","2.57034","0.69469","1.85380","12.94159","85.20462"
"1","15歳以上就業者数","2015000000","2015年","40608","大任町","","1,883","55","55","1","5","238","243","10","8","97","234","26","14","25","79","77","41","469","27","116","112","6","56","486","1,335","2.92087","2.92087","0.05311","0.26553","12.63941","12.90494","0.53107","0.42485","5.15135","12.42698","1.38078","0.74349","1.32767","4.19543","4.08922","2.17738","24.90706","1.43388","6.16038","5.94796","0.31864","2.98348","25.89238","71.12413","1,033","43","43","1","3","212","161","8","5","91","120","12","9","15","24","34","14","108","19","71","79","4","44","376","609","4.16263","4.16263","0.09681","0.29042","20.52275","15.58567","0.77444","0.48403","8.80929","11.61665","1.16167","0.87125","1.45208","2.32333","3.29138","1.35528","10.45499","1.83930","6.87318","7.64763","0.38722","4.27600","36.54033","59.18367","850","12","12","-","2","26","82","2","3","6","114","14","5","10","55","43","27","361","8","45","33","2","12","110","726","1.41176","1.41176","0.00000","0.23529","3.05882","9.64706","0.23529","0.35294","0.70588","13.41176","1.64706","0.58824","1.17647","6.47059","5.05882","3.17647","42.47059","0.94118","5.29412","3.88235","0.23529","1.41509","12.97170","85.61321"
"1","15歳以上就業者数","2015000000","2015年","40609","赤村","","1,316","173","167","1","1","128","168","8","5","40","173","12","11","25","70","32","42","250","20","74","83","-","174","297","845","13.14590","12.68997","0.07599","0.07599","9.72644","12.76596","0.60790","0.37994","3.03951","13.14590","0.91185","0.83587","1.89970","5.31915","2.43161","3.19149","18.99696","1.51976","5.62310","6.30699","0.00000","13.22188","22.56839","64.20973","714","119","114","1","1","116","118","7","4","32","67","3","8","20","24","12","17","55","15","42","53","-","120","235","359","16.66667","15.96639","0.14006","0.14006","16.24650","16.52661","0.98039","0.56022","4.48179","9.38375","0.42017","1.12045","2.80112","3.36134","1.68067","2.38095","7.70308","2.10084","5.88235","7.42297","0.00000","16.80672","32.91317","50.28011","602","54","53","-","-","12","50","1","1","8","106","9","3","5","46","20","25","195","5","32","30","-","54","62","486","8.97010","8.80399","0.00000","0.00000","1.99336","8.30565","0.16611","0.16611","1.32890","17.60797","1.49502","0.49834","0.83056","7.64120","3.32226","4.15282","32.39203","0.83056","5.31561","4.98339","0.00000","8.97010","10.29900","80.73090"
"1","15歳以上就業者数","2015000000","2015年","40610","福智町","","8,594","245","240","1","12","987","1,467","34","39","481","1,099","92","81","108","316","339","272","2,115","93","466","300","47","246","2,466","5,835","2.85083","2.79265","0.01164","0.13963","11.48476","17.07005","0.39562","0.45380","5.59693","12.78799","1.07051","0.94252","1.25669","3.67698","3.94461","3.16500","24.61019","1.08215","5.42239","3.49081","0.54689","2.87820","28.85223","68.26957","4,597","170","165","1","11","864","974","30","22","425","524","28","55","69","84","120","109","515","61","303","208","24","171","1,849","2,553","3.69806","3.58930","0.02175","0.23929","18.79487","21.18773","0.65260","0.47857","9.24516","11.39874","0.60909","1.19643","1.50098","1.82728","2.61040","2.37111","11.20296","1.32695","6.59126","4.52469","0.52208","3.73934","40.43298","55.82768","3,997","75","75","-","1","123","493","4","17","56","575","64","26","39","232","219","163","1,600","32","163","92","23","75","617","3,282","1.87641","1.87641","0.00000","0.02502","3.07731","12.33425","0.10008","0.42532","1.40105","14.38579","1.60120","0.65049","0.97573","5.80435","5.47911","4.07806","40.03002","0.80060","4.07806","2.30173","0.57543","1.88727","15.52592","82.58681"
"1","15歳以上就業者数","2015000000","2015年","40621","苅田町","","15,365","181","173","24","27","796","5,008","147","112","1,099","1,980","203","159","250","611","445","614","1,951","86","802","529","341","205","5,831","8,988","1.17800","1.12594","0.15620","0.17572","5.18061","32.59356","0.95672","0.72893","7.15262","12.88643","1.32118","1.03482","1.62707","3.97657","2.89619","3.99610","12.69769","0.55971","5.21966","3.44289","2.21933","1.36448","38.81124","59.82428","9,208","127","120","19","22","647","4,130","131","87","858","812","53","89","164","135","153","226","410","48","521","362","214","146","4,799","4,049","1.37924","1.30321","0.20634","0.23892","7.02650","44.85230","1.42268","0.94483","9.31798","8.81842","0.57559","0.96655","1.78106","1.46612","1.66160","2.45439","4.45265","0.52129","5.65812","3.93136","2.32407","1.62330","53.35779","45.01890","6,157","54","53","5","5","149","878","16","25","241","1,168","150","70","86","476","292","388","1,541","38","281","167","127","59","1,032","4,939","0.87705","0.86081","0.08121","0.08121","2.42001","14.26019","0.25987","0.40604","3.91424","18.97028","2.43625","1.13692","1.39678","7.73104","4.74257","6.30177","25.02842","0.61718","4.56391","2.71236","2.06269","0.97844","17.11443","81.90713"
"1","15歳以上就業者数","2015000000","2015年","40625","みやこ町","","8,747","770","740","1","8","657","2,070","43","43","547","990","79","55","115","344","287","334","1,357","152","447","395","53","771","2,735","5,188","8.80302","8.46004","0.01143","0.09146","7.51115","23.66526","0.49160","0.49160","6.25357","11.31817","0.90317","0.62879","1.31474","3.93278","3.28112","3.81845","15.51389","1.73774","5.11032","4.51583","0.60592","8.86818","31.45848","59.67334","4,856","500","476","1","6","544","1,484","39","30","477","397","24","30","71","101","86","118","249","88","304","271","36","501","2,034","2,285","10.29654","9.80231","0.02059","0.12356","11.20264","30.56013","0.80313","0.61779","9.82290","8.17545","0.49423","0.61779","1.46211","2.07990","1.77100","2.42998","5.12768","1.81219","6.26030","5.58072","0.74135","10.39419","42.19917","47.40664","3,891","270","264","-","2","113","586","4","13","70","593","55","25","44","243","201","216","1,108","64","143","124","17","270","701","2,903","6.93909","6.78489","0.00000","0.05140","2.90414","15.06040","0.10280","0.33410","1.79902","15.24030","1.41352","0.64251","1.13081","6.24518","5.16577","5.55127","28.47597","1.64482","3.67515","3.18684","0.43691","6.96954","18.09499","74.93547"
"1","15歳以上就業者数","2015000000","2015年","40642","吉富町","","3,022","75","69","28","-","204","932","10","4","105","414","44","23","39","150","95","101","465","35","150","102","46","103","1,136","1,737","2.48180","2.28326","0.92654","0.00000","6.75050","30.84050","0.33091","0.13236","3.47452","13.69954","1.45599","0.76109","1.29054","4.96360","3.14361","3.34216","15.38716","1.15817","4.96360","3.37525","1.52217","3.46102","38.17204","58.36694","1,599","47","42","20","-","171","643","8","3","87","165","14","13","20","45","24","34","87","17","100","79","22","67","814","696","2.93934","2.62664","1.25078","0.00000","10.69418","40.21263","0.50031","0.18762","5.44090","10.31895","0.87555","0.81301","1.25078","2.81426","1.50094","2.12633","5.44090","1.06316","6.25391","4.94059","1.37586","4.24857","51.61699","44.13443","1,423","28","27","8","-","33","289","2","1","18","249","30","10","19","105","71","67","378","18","50","23","24","36","322","1,041","1.96767","1.89740","0.56219","0.00000","2.31904","20.30921","0.14055","0.07027","1.26493","17.49824","2.10822","0.70274","1.33521","7.37878","4.98946","4.70836","26.56360","1.26493","3.51370","1.61630","1.68658","2.57327","23.01644","74.41029"
"1","15歳以上就業者数","2015000000","2015年","40646","上毛町","","3,504","359","343","3","-","214","902","6","10","103","444","30","23","53","109","121","140","588","65","180","134","20","362","1,116","2,006","10.24543","9.78881","0.08562","0.00000","6.10731","25.74201","0.17123","0.28539","2.93950","12.67123","0.85616","0.65639","1.51256","3.11073","3.45320","3.99543","16.78082","1.85502","5.13699","3.82420","0.57078","10.39036","32.03215","57.57750","1,909","243","227","1","-","171","671","6","6","93","197","7","15","30","24","41","58","99","43","102","91","11","244","842","812","12.72918","11.89104","0.05238","0.00000","8.95757","35.14929","0.31430","0.31430","4.87166","10.31954","0.36668","0.78575","1.57150","1.25720","2.14772","3.03824","5.18596","2.25249","5.34311","4.76689","0.57622","12.85564","44.36249","42.78188","1,595","116","116","2","-","43","231","-","4","10","247","23","8","23","85","80","82","489","22","78","43","9","118","274","1,194","7.27273","7.27273","0.12539","0.00000","2.69592","14.48276","0.00000","0.25078","0.62696","15.48589","1.44201","0.50157","1.44201","5.32915","5.01567","5.14107","30.65831","1.37931","4.89028","2.69592","0.56426","7.44010","17.27617","75.28373"
